'MIXING RATIOS'                 ! number of mixing ratios, mixing ratios at each target (including sink/sources and boundary terms)
30	2.842E-06	3.544E-06	1.149E-05	3.372E-05	9.789E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.984E-04	2.741E-04	9.407E-05	3.229E-05	1.109E-05	3.805E-06	1.306E-06	4.483E-07	1.537E-07	5.209E-08	1.599E-08	1.276E-08
30	9.806E-07	1.223E-06	3.964E-06	1.163E-05	3.377E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.984E-04	2.741E-04	9.407E-05	3.229E-05	1.109E-05	3.805E-06	1.306E-06	4.476E-07	1.518E-07	4.658E-08	3.717E-08
30	3.383E-07	4.218E-07	1.368E-06	4.014E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.984E-04	2.741E-04	9.407E-05	3.229E-05	1.108E-05	3.804E-06	1.304E-06	4.421E-07	1.357E-07	1.083E-07
30	1.167E-07	1.455E-07	4.718E-07	1.385E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.984E-04	2.741E-04	9.407E-05	3.229E-05	1.108E-05	3.799E-06	1.288E-06	3.953E-07	3.154E-07
30	4.027E-08	5.021E-08	1.628E-07	4.777E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.984E-04	2.740E-04	9.407E-05	3.229E-05	1.107E-05	3.752E-06	1.152E-06	9.189E-07
30	1.389E-08	1.732E-08	5.615E-08	1.648E-07	4.784E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.983E-04	2.740E-04	9.405E-05	3.224E-05	1.093E-05	3.355E-06	2.677E-06
30	4.792E-09	5.975E-09	1.937E-08	5.686E-08	1.650E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.983E-04	2.740E-04	9.392E-05	3.184E-05	9.772E-06	7.798E-06
30	1.653E-09	2.062E-09	6.683E-09	1.961E-08	5.694E-08	1.651E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.326E-03	7.982E-04	2.736E-04	9.275E-05	2.847E-05	2.272E-05
30	5.704E-10	7.112E-10	2.306E-09	6.767E-09	1.964E-08	5.695E-08	1.651E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.775E-03	2.325E-03	7.970E-04	2.702E-04	8.293E-05	6.618E-05
30	1.968E-10	2.454E-10	7.954E-10	2.335E-09	6.777E-09	1.965E-08	5.695E-08	1.651E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.974E-02	6.774E-03	2.322E-03	7.872E-04	2.416E-04	1.928E-04
30	6.790E-11	8.460E-11	2.744E-10	8.054E-10	2.338E-09	6.778E-09	1.965E-08	5.695E-08	1.651E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.750E-02	1.973E-02	6.764E-03	2.293E-03	7.038E-04	5.616E-04
30	2.340E-11	2.920E-11	9.470E-11	2.779E-10	8.066E-10	2.338E-09	6.778E-09	1.965E-08	5.695E-08	1.651E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.227E-04	2.385E-03	6.912E-03	2.004E-02	5.808E-02	1.683E-01	4.879E-01	1.675E-01	5.749E-02	1.970E-02	6.680E-03	2.050E-03	1.636E-03
30	8.100E-12	1.010E-11	3.270E-11	9.590E-11	2.783E-10	8.067E-10	2.338E-09	6.778E-09	1.965E-08	5.695E-08	1.651E-07	4.785E-07	1.387E-06	4.020E-06	1.165E-05	3.378E-05	9.791E-05	2.838E-04	8.226E-04	2.385E-03	6.912E-03	2.003E-02	5.807E-02	1.683E-01	4.879E-01	1.675E-01	5.740E-02	1.946E-02	5.973E-03	4.766E-03
30	2.800E-12	3.500E-12	1.130E-11	3.310E-11	9.600E-11	2.783E-10	8.066E-10	2.338E-09	6.777E-09	1.964E-08	5.694E-08	1.650E-07	4.784E-07	1.387E-06	4.020E-06	1.165E-05	3.377E-05	9.789E-05	2.838E-04	8.225E-04	2.384E-03	6.911E-03	2.003E-02	5.806E-02	1.683E-01	4.879E-01	1.672E-01	5.669E-02	1.740E-02	1.389E-02
30	1.000E-12	1.200E-12	3.900E-12	1.140E-11	3.310E-11	9.590E-11	2.779E-10	8.054E-10	2.335E-09	6.767E-09	1.961E-08	5.686E-08	1.648E-07	4.777E-07	1.385E-06	4.014E-06	1.163E-05	3.372E-05	9.775E-05	2.833E-04	8.213E-04	2.381E-03	6.901E-03	2.000E-02	5.798E-02	1.681E-01	4.871E-01	1.651E-01	5.069E-02	4.045E-02
30	3.000E-13	4.000E-13	1.300E-12	3.900E-12	1.130E-11	3.270E-11	9.470E-11	2.744E-10	7.954E-10	2.306E-09	6.683E-09	1.937E-08	5.615E-08	1.628E-07	4.718E-07	1.368E-06	3.964E-06	1.149E-05	3.331E-05	9.654E-05	2.798E-04	8.111E-04	2.351E-03	6.815E-03	1.975E-02	5.726E-02	1.660E-01	4.811E-01	1.477E-01	1.178E-01
30	1.000E-13	1.000E-13	4.000E-13	1.200E-12	3.500E-12	1.010E-11	2.920E-11	8.460E-11	2.454E-10	7.112E-10	2.062E-09	5.975E-09	1.732E-08	5.021E-08	1.455E-07	4.218E-07	1.223E-06	3.544E-06	1.027E-05	2.978E-05	8.632E-05	2.502E-04	7.252E-04	2.102E-03	6.093E-03	1.766E-02	5.120E-02	1.484E-01	4.302E-01	3.433E-01
30	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	0.000E+00	1.000E+00
0				! indica el final de la lectura de proporciones de mezcla
'*'
'------------------------------------------------------------------------------------------------------------------'
'MIXING WATERS'			! target water index, water indices in 'MIXING RATIOS'
1	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
3	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
4	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
5	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
6	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
7	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
8	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
9	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
10	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
11	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
12	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
13	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
14	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
15	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
16	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
17	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
18	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
19	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
20	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
21	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
22	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
23	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
24	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
25	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
26	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
27	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
28	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
29	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
30	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
'------------------------------------------------------------------------------------------------------------------'
'end'






